Transaction_ID,ATM_ID,Transaction_Date,Transaction_Time,Withdrawal_Amount,Transaction_Count_10_Min,Previous_ATM,Distance_From_Previous_ATM_km,Night_Transaction,Large_Withdrawal,Fraud_Flag,Fraud_Reason
TXN018294,ATM1030,2025-11-25 00:00:00,21:37,1000,5,None,0,NO,NO,Normal,None
TXN018295,ATM1026,2025-03-06 00:00:00,13:45,2000,3,None,0,NO,NO,Normal,None
TXN018296,ATM1006,2025-05-09 00:00:00,01:54,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN018297,ATM1038,2025-06-11 00:00:00,19:58,1000,1,None,0,NO,NO,Normal,None
TXN018298,ATM1022,2025-08-09 00:00:00,10:55,2000,4,None,0,NO,NO,Normal,None
TXN018299,ATM1012,2025-04-27 00:00:00,09:04,3000,4,None,0,NO,NO,Normal,None
TXN018300,ATM1049,2025-10-08 00:00:00,19:48,5000,5,ATM1039,30.4,NO,NO,Normal,None
TXN018301,ATM1024,2025-12-22 00:00:00,10:23,2000,1,None,0,NO,NO,Normal,None
TXN018302,ATM1017,2025-12-21 00:00:00,17:53,5000,4,ATM1012,29.4,NO,NO,Normal,None
TXN018303,ATM1027,2025-02-20 00:00:00,17:48,2000,2,None,0,NO,NO,Normal,None
TXN018304,ATM1001,2025-06-03 00:00:00,18:21,5000,5,None,0,NO,NO,Normal,None
TXN018305,ATM1049,2025-07-30 00:00:00,07:53,5000,1,None,0,NO,NO,Normal,None
TXN018306,ATM1014,2025-12-21 00:00:00,12:43,5000,3,None,0,NO,NO,Normal,None
TXN018307,ATM1017,2025-06-03 00:00:00,07:20,2000,2,None,0,NO,NO,Normal,None
TXN018308,ATM1006,2025-06-13 00:00:00,13:30,1000,2,None,0,NO,NO,Normal,None
TXN018309,ATM1028,2025-02-24 00:00:00,19:18,2000,1,None,0,NO,NO,Normal,None
TXN018310,ATM1019,2025-01-29 00:00:00,06:54,500,2,None,0,NO,NO,Normal,None
TXN018311,ATM1050,2025-07-25 00:00:00,05:55,5000,3,None,0,NO,NO,Normal,None
TXN018312,ATM1002,2025-05-23 00:00:00,06:15,5000,2,None,0,NO,NO,Normal,None
TXN018313,ATM1009,2025-08-01 00:00:00,00:48,2000,4,None,0,NO,NO,Normal,None
TXN018314,ATM1009,2025-07-18 00:00:00,07:03,3000,2,None,0,NO,NO,Normal,None
TXN018315,ATM1025,2025-07-11 00:00:00,15:02,3000,2,None,0,NO,NO,Normal,None
TXN018316,ATM1037,2025-09-03 00:00:00,16:35,2000,5,None,0,NO,NO,Normal,None
TXN018317,ATM1038,2025-05-10 00:00:00,08:49,3000,1,ATM1033,22.1,NO,NO,Normal,None
TXN018318,ATM1007,2025-06-25 00:00:00,02:17,500,4,None,0,YES,NO,Review,Night-time transaction
TXN018319,ATM1035,2025-03-30 00:00:00,12:12,2000,1,None,0,NO,NO,Normal,None
TXN018320,ATM1002,2025-01-29 00:00:00,21:03,5000,5,None,0,NO,NO,Normal,None
TXN018321,ATM1033,2025-05-06 00:00:00,20:46,1000,4,None,0,NO,NO,Normal,None
TXN018322,ATM1026,2025-11-28 00:00:00,10:36,20000,1,None,0,NO,YES,Review,Large withdrawal
TXN018323,ATM1010,2025-02-17 00:00:00,14:26,500,4,ATM1002,13.1,NO,NO,Normal,None
TXN018324,ATM1042,2025-04-26 00:00:00,09:24,3000,3,None,0,NO,NO,Normal,None
TXN018325,ATM1030,2025-02-14 00:00:00,12:24,2000,2,None,0,NO,NO,Normal,None
TXN018326,ATM1035,2025-04-24 00:00:00,15:21,500,2,None,0,NO,NO,Normal,None
TXN018327,ATM1007,2025-05-05 00:00:00,09:48,1000,2,None,0,NO,NO,Normal,None
TXN018328,ATM1021,2025-10-03 00:00:00,19:43,500,3,None,0,NO,NO,Normal,None
TXN018329,ATM1004,2025-10-31 00:00:00,18:56,3000,3,None,0,NO,NO,Normal,None
TXN018330,ATM1048,2025-05-28 00:00:00,09:25,2000,5,None,0,NO,NO,Normal,None
TXN018331,ATM1020,2025-06-04 00:00:00,14:58,20000,3,None,0,NO,YES,Review,Large withdrawal
TXN018332,ATM1034,2025-04-29 00:00:00,04:21,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN018333,ATM1008,2025-08-06 00:00:00,22:27,500,3,None,0,NO,NO,Normal,None
TXN018334,ATM1049,2025-07-08 00:00:00,09:07,500,1,None,0,NO,NO,Normal,None
TXN018335,ATM1030,2025-04-02 00:00:00,18:51,5000,4,None,0,NO,NO,Normal,None
TXN018336,ATM1019,2025-02-25 00:00:00,06:05,5000,3,None,0,NO,NO,Normal,None
TXN018337,ATM1034,2025-10-18 00:00:00,09:04,500,2,ATM1033,7.1,NO,NO,Normal,None
TXN018338,ATM1040,2025-08-05 00:00:00,07:00,5000,3,None,0,NO,NO,Normal,None
TXN018339,ATM1022,2025-05-13 00:00:00,03:54,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN018340,ATM1035,2025-04-27 00:00:00,13:44,3000,4,None,0,NO,NO,Normal,None
TXN018341,ATM1007,2025-08-18 00:00:00,07:32,3000,3,None,0,NO,NO,Normal,None
TXN018342,ATM1021,2025-10-04 00:00:00,06:49,1000,1,None,0,NO,NO,Normal,None
TXN018343,ATM1008,2025-01-29 00:00:00,06:58,5000,4,None,0,NO,NO,Normal,None
TXN018344,ATM1010,2025-12-19 00:00:00,13:45,1000,2,None,0,NO,NO,Normal,None
TXN018345,ATM1050,2025-12-19 00:00:00,18:07,3000,5,None,0,NO,NO,Normal,None
TXN018346,ATM1021,2025-02-02 00:00:00,05:26,2000,3,None,0,NO,NO,Normal,None
TXN018347,ATM1015,2025-04-24 00:00:00,10:17,3000,4,None,0,NO,NO,Normal,None
TXN018348,ATM1015,2025-07-27 00:00:00,17:48,1000,3,None,0,NO,NO,Normal,None
TXN018349,ATM1046,2025-10-08 00:00:00,09:38,2000,2,None,0,NO,NO,Normal,None
TXN018350,ATM1001,2025-03-15 00:00:00,02:35,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN018351,ATM1021,2025-07-29 00:00:00,09:18,10000,2,None,0,NO,NO,Normal,None
TXN018352,ATM1050,2025-10-08 00:00:00,23:07,1000,2,None,0,NO,NO,Normal,None
TXN018353,ATM1024,2025-12-14 00:00:00,17:36,1000,3,None,0,NO,NO,Normal,None
TXN018354,ATM1048,2025-09-23 00:00:00,05:46,5000,5,None,0,NO,NO,Normal,None
TXN018355,ATM1047,2025-06-24 00:00:00,12:10,3000,3,ATM1045,59.4,NO,NO,Review,Distant ATM activity
TXN018356,ATM1021,2025-01-01 00:00:00,12:09,5000,4,None,0,NO,NO,Normal,None
TXN018357,ATM1011,2025-08-19 00:00:00,15:45,5000,4,None,0,NO,NO,Normal,None
TXN018358,ATM1021,2025-08-03 00:00:00,01:51,20000,3,None,0,YES,YES,Review,Night-time transaction
TXN018359,ATM1044,2025-11-26 00:00:00,04:34,5000,1,ATM1022,2.4,YES,NO,Review,Night-time transaction
TXN018360,ATM1045,2025-10-28 00:00:00,09:22,3000,2,None,0,NO,NO,Normal,None
TXN018361,ATM1030,2025-07-20 00:00:00,01:28,10000,3,None,0,YES,NO,Review,Night-time transaction
TXN018362,ATM1021,2025-07-17 00:00:00,03:23,3000,2,ATM1005,18,YES,NO,Review,Night-time transaction
TXN018363,ATM1050,2025-05-20 00:00:00,11:58,5000,6,ATM1031,57,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018364,ATM1049,2025-09-20 00:00:00,17:16,2000,2,None,0,NO,NO,Normal,None
TXN018365,ATM1010,2025-11-22 00:00:00,19:16,500,3,ATM1033,50.2,NO,NO,Review,Distant ATM activity
TXN018366,ATM1017,2025-09-17 00:00:00,08:32,5000,4,None,0,NO,NO,Normal,None
TXN018367,ATM1025,2025-11-22 00:00:00,10:45,10000,1,None,0,NO,NO,Normal,None
TXN018368,ATM1011,2025-02-10 00:00:00,23:06,2000,2,None,0,NO,NO,Normal,None
TXN018369,ATM1018,2025-10-21 00:00:00,13:24,500,2,None,0,NO,NO,Normal,None
TXN018370,ATM1031,2025-03-31 00:00:00,22:49,3000,2,ATM1008,3.5,NO,NO,Normal,None
TXN018371,ATM1032,2025-05-22 00:00:00,06:09,2000,2,None,0,NO,NO,Normal,None
TXN018372,ATM1012,2025-10-24 00:00:00,13:05,1000,1,ATM1050,18,NO,NO,Normal,None
TXN018373,ATM1038,2025-12-10 00:00:00,15:26,500,3,None,0,NO,NO,Normal,None
TXN018374,ATM1029,2025-12-14 00:00:00,13:34,10000,3,None,0,NO,NO,Normal,None
TXN018375,ATM1034,2025-12-08 00:00:00,10:41,10000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018376,ATM1028,2025-08-13 00:00:00,03:10,5000,2,ATM1027,27.1,YES,NO,Review,Night-time transaction
TXN018377,ATM1010,2025-06-20 00:00:00,20:18,5000,3,None,0,NO,NO,Normal,None
TXN018378,ATM1031,2025-10-08 00:00:00,01:45,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN018379,ATM1007,2025-01-13 00:00:00,23:50,5000,2,None,0,NO,NO,Normal,None
TXN018380,ATM1005,2025-11-03 00:00:00,19:25,2000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018381,ATM1034,2025-06-07 00:00:00,23:37,3000,3,None,0,NO,NO,Normal,None
TXN018382,ATM1031,2025-09-25 00:00:00,09:14,3000,2,None,0,NO,NO,Normal,None
TXN018383,ATM1038,2025-12-16 00:00:00,23:15,5000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018384,ATM1035,2025-07-20 00:00:00,19:55,2000,3,ATM1018,4.2,NO,NO,Normal,None
TXN018385,ATM1025,2025-06-07 00:00:00,13:33,5000,2,ATM1035,26.6,NO,NO,Normal,None
TXN018386,ATM1039,2025-01-09 00:00:00,00:42,10000,2,ATM1041,24.3,NO,NO,Normal,None
TXN018387,ATM1007,2025-03-11 00:00:00,05:49,10000,4,None,0,NO,NO,Normal,None
TXN018388,ATM1007,2025-12-25 00:00:00,12:22,10000,5,None,0,NO,NO,Normal,None
TXN018389,ATM1007,2025-12-18 00:00:00,20:08,5000,2,None,0,NO,NO,Normal,None
TXN018390,ATM1044,2025-01-30 00:00:00,04:49,10000,2,None,0,YES,NO,Review,Night-time transaction
TXN018391,ATM1017,2025-12-01 00:00:00,17:42,10000,3,ATM1008,17.3,NO,NO,Normal,None
TXN018392,ATM1005,2025-10-11 00:00:00,20:58,3000,2,None,0,NO,NO,Normal,None
TXN018393,ATM1010,2025-09-22 00:00:00,06:25,5000,3,None,0,NO,NO,Normal,None
TXN018394,ATM1023,2025-10-03 00:00:00,04:49,2000,2,None,0,YES,NO,Review,Night-time transaction
TXN018395,ATM1037,2025-09-15 00:00:00,21:42,5000,3,None,0,NO,NO,Normal,None
TXN018396,ATM1044,2025-05-18 00:00:00,18:10,10000,1,None,0,NO,NO,Normal,None
TXN018397,ATM1004,2025-10-28 00:00:00,05:27,5000,4,ATM1030,25,NO,NO,Normal,None
TXN018398,ATM1034,2025-01-17 00:00:00,05:25,5000,1,None,0,NO,NO,Normal,None
TXN018399,ATM1050,2025-07-02 00:00:00,00:16,2000,2,None,0,NO,NO,Normal,None
TXN018400,ATM1015,2025-01-27 00:00:00,10:47,5000,2,None,0,NO,NO,Normal,None
TXN018401,ATM1039,2025-11-13 00:00:00,18:59,3000,1,None,0,NO,NO,Normal,None
TXN018402,ATM1022,2025-11-06 00:00:00,22:55,5000,3,None,0,NO,NO,Normal,None
TXN018403,ATM1013,2025-11-07 00:00:00,21:41,2000,3,None,0,NO,NO,Normal,None
TXN018404,ATM1031,2025-02-26 00:00:00,11:59,5000,2,None,0,NO,NO,Normal,None
TXN018405,ATM1035,2025-01-20 00:00:00,05:42,1000,1,ATM1049,47.5,NO,NO,Review,Distant ATM activity
TXN018406,ATM1038,2025-03-25 00:00:00,17:50,1000,1,None,0,NO,NO,Normal,None
TXN018407,ATM1043,2025-09-16 00:00:00,07:03,1000,2,None,0,NO,NO,Normal,None
TXN018408,ATM1034,2025-09-02 00:00:00,00:13,20000,4,None,0,NO,YES,Review,Large withdrawal
TXN018409,ATM1013,2025-04-10 00:00:00,20:12,10000,4,None,0,NO,NO,Normal,None
TXN018410,ATM1007,2025-06-29 00:00:00,16:45,5000,2,ATM1037,48.6,NO,NO,Review,Distant ATM activity
TXN018411,ATM1039,2025-01-05 00:00:00,05:02,2000,1,None,0,NO,NO,Normal,None
TXN018412,ATM1046,2025-10-12 00:00:00,00:51,500,1,None,0,NO,NO,Normal,None
TXN018413,ATM1022,2025-10-19 00:00:00,08:57,3000,3,ATM1031,46,NO,NO,Review,Distant ATM activity
TXN018414,ATM1012,2025-10-17 00:00:00,20:53,5000,3,None,0,NO,NO,Normal,None
TXN018415,ATM1003,2025-05-04 00:00:00,12:59,2000,2,ATM1031,50.2,NO,NO,Review,Distant ATM activity
TXN018416,ATM1046,2025-01-21 00:00:00,21:42,3000,3,ATM1049,21.7,NO,NO,Normal,None
TXN018417,ATM1032,2025-02-27 00:00:00,12:27,500,3,ATM1003,53.6,NO,NO,Review,Distant ATM activity
TXN018418,ATM1015,2025-04-10 00:00:00,01:28,500,2,None,0,YES,NO,Review,Night-time transaction
TXN018419,ATM1037,2025-12-19 00:00:00,14:20,10000,1,None,0,NO,NO,Normal,None
TXN018420,ATM1036,2025-11-20 00:00:00,08:02,2000,1,None,0,NO,NO,Normal,None
TXN018421,ATM1017,2025-12-27 00:00:00,13:14,2000,3,None,0,NO,NO,Normal,None
TXN018422,ATM1002,2025-09-13 00:00:00,13:09,5000,2,None,0,NO,NO,Normal,None
TXN018423,ATM1048,2025-08-26 00:00:00,20:31,1000,2,None,0,NO,NO,Normal,None
TXN018424,ATM1030,2025-03-12 00:00:00,12:03,5000,2,None,0,NO,NO,Normal,None
TXN018425,ATM1049,2025-11-01 00:00:00,19:55,3000,2,None,0,NO,NO,Normal,None
TXN018426,ATM1019,2025-05-01 00:00:00,07:09,2000,4,None,0,NO,NO,Normal,None
TXN018427,ATM1041,2025-12-16 00:00:00,15:28,20000,1,None,0,NO,YES,Review,Large withdrawal
TXN018428,ATM1030,2025-11-19 00:00:00,17:37,5000,8,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018429,ATM1014,2025-09-14 00:00:00,09:28,5000,3,ATM1019,58.3,NO,NO,Review,Distant ATM activity
TXN018430,ATM1050,2025-01-30 00:00:00,09:25,2000,2,None,0,NO,NO,Normal,None
TXN018431,ATM1008,2025-12-14 00:00:00,02:04,5000,5,None,0,YES,NO,Review,Night-time transaction
TXN018432,ATM1005,2025-06-06 00:00:00,09:45,1000,3,None,0,NO,NO,Normal,None
TXN018433,ATM1009,2025-04-06 00:00:00,23:10,10000,1,None,0,NO,NO,Normal,None
TXN018434,ATM1038,2025-06-18 00:00:00,03:33,10000,4,ATM1014,58.4,YES,NO,Review,Distant ATM activity
TXN018435,ATM1041,2025-01-25 00:00:00,00:42,500,2,ATM1005,56.2,NO,NO,Review,Distant ATM activity
TXN018436,ATM1038,2025-09-14 00:00:00,07:10,2000,2,None,0,NO,NO,Normal,None
TXN018437,ATM1005,2025-06-24 00:00:00,08:16,5000,4,ATM1005,21.7,NO,NO,Normal,None
TXN018438,ATM1006,2025-04-16 00:00:00,19:56,5000,3,None,0,NO,NO,Normal,None
TXN018439,ATM1036,2025-08-16 00:00:00,03:39,5000,3,None,0,YES,NO,Review,Night-time transaction
TXN018440,ATM1047,2025-04-05 00:00:00,18:27,3000,5,None,0,NO,NO,Normal,None
TXN018441,ATM1034,2025-11-15 00:00:00,20:26,2000,1,None,0,NO,NO,Normal,None
TXN018442,ATM1031,2025-10-18 00:00:00,16:52,5000,4,ATM1037,53.9,NO,NO,Review,Distant ATM activity
TXN018443,ATM1042,2025-03-17 00:00:00,12:08,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018444,ATM1014,2025-05-25 00:00:00,17:24,10000,2,None,0,NO,NO,Normal,None
TXN018445,ATM1040,2025-02-13 00:00:00,08:58,3000,4,None,0,NO,NO,Normal,None
TXN018446,ATM1049,2025-02-06 00:00:00,20:50,20000,3,None,0,NO,YES,Review,Large withdrawal
TXN018447,ATM1018,2025-06-30 00:00:00,09:47,5000,5,ATM1027,31.1,NO,NO,Normal,None
TXN018448,ATM1001,2025-12-26 00:00:00,06:48,500,3,None,0,NO,NO,Normal,None
TXN018449,ATM1043,2025-07-09 00:00:00,18:28,10000,5,None,0,NO,NO,Normal,None
TXN018450,ATM1021,2025-03-22 00:00:00,15:09,500,4,None,0,NO,NO,Normal,None
TXN018451,ATM1022,2025-04-18 00:00:00,20:43,5000,3,None,0,NO,NO,Normal,None
TXN018452,ATM1011,2025-07-12 00:00:00,09:42,1000,3,None,0,NO,NO,Normal,None
TXN018453,ATM1008,2025-11-08 00:00:00,05:40,10000,5,ATM1045,56.9,NO,NO,Review,Distant ATM activity
TXN018454,ATM1001,2025-11-29 00:00:00,01:09,500,1,ATM1018,10.7,YES,NO,Review,Night-time transaction
TXN018455,ATM1042,2025-04-12 00:00:00,23:37,5000,2,ATM1015,8.6,NO,NO,Normal,None
TXN018456,ATM1005,2025-08-30 00:00:00,07:00,10000,4,None,0,NO,NO,Normal,None
TXN018457,ATM1039,2025-05-30 00:00:00,12:01,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018458,ATM1049,2025-06-04 00:00:00,02:51,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN018459,ATM1021,2025-10-24 00:00:00,04:55,2000,4,None,0,YES,NO,Review,Night-time transaction
TXN018460,ATM1048,2025-06-19 00:00:00,21:06,10000,5,None,0,NO,NO,Normal,None
TXN018461,ATM1043,2025-08-25 00:00:00,08:10,3000,5,None,0,NO,NO,Normal,None
TXN018462,ATM1009,2025-10-09 00:00:00,14:39,3000,2,None,0,NO,NO,Normal,None
TXN018463,ATM1023,2025-03-24 00:00:00,14:17,1000,2,None,0,NO,NO,Normal,None
TXN018464,ATM1027,2025-10-12 00:00:00,03:05,1000,1,None,0,YES,NO,Review,Night-time transaction
TXN018465,ATM1023,2025-12-13 00:00:00,13:35,3000,1,None,0,NO,NO,Normal,None
TXN018466,ATM1023,2025-11-06 00:00:00,11:50,20000,4,None,0,NO,YES,Review,Large withdrawal
TXN018467,ATM1020,2025-08-05 00:00:00,15:42,10000,2,None,0,NO,NO,Normal,None
TXN018468,ATM1048,2025-02-18 00:00:00,16:12,3000,2,ATM1040,37,NO,NO,Normal,None
TXN018469,ATM1046,2025-11-27 00:00:00,11:15,3000,3,ATM1030,37.4,NO,NO,Normal,None
TXN018470,ATM1034,2025-01-09 00:00:00,04:32,1000,2,None,0,YES,NO,Review,Night-time transaction
TXN018471,ATM1025,2025-12-12 00:00:00,07:31,5000,2,None,0,NO,NO,Normal,None
TXN018472,ATM1023,2025-12-29 00:00:00,05:15,1000,2,None,0,NO,NO,Normal,None
TXN018473,ATM1025,2025-02-03 00:00:00,19:23,5000,2,None,0,NO,NO,Normal,None
TXN018474,ATM1013,2025-07-20 00:00:00,21:17,5000,3,None,0,NO,NO,Normal,None
TXN018475,ATM1029,2025-04-19 00:00:00,07:46,5000,3,ATM1036,40,NO,NO,Review,Distant ATM activity
TXN018476,ATM1050,2025-07-31 00:00:00,22:51,2000,3,None,0,NO,NO,Normal,None
TXN018477,ATM1013,2025-11-18 00:00:00,14:39,3000,1,ATM1011,33.2,NO,NO,Normal,None
TXN018478,ATM1033,2025-02-16 00:00:00,17:23,5000,2,None,0,NO,NO,Normal,None
TXN018479,ATM1047,2025-12-31 00:00:00,20:42,1000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018480,ATM1006,2025-09-11 00:00:00,16:23,5000,2,None,0,NO,NO,Normal,None
TXN018481,ATM1050,2025-01-14 00:00:00,07:14,500,2,None,0,NO,NO,Normal,None
TXN018482,ATM1023,2025-07-26 00:00:00,23:01,2000,3,None,0,NO,NO,Normal,None
TXN018483,ATM1042,2025-12-09 00:00:00,23:36,2000,2,None,0,NO,NO,Normal,None
TXN018484,ATM1009,2025-03-29 00:00:00,06:21,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN018485,ATM1040,2025-04-24 00:00:00,14:50,2000,5,None,0,NO,NO,Normal,None
TXN018486,ATM1029,2025-12-21 00:00:00,00:47,3000,2,None,0,NO,NO,Normal,None
TXN018487,ATM1015,2025-11-03 00:00:00,16:45,2000,4,ATM1028,27.2,NO,NO,Normal,None
TXN018488,ATM1048,2025-06-10 00:00:00,00:13,1000,4,None,0,NO,NO,Normal,None
TXN018489,ATM1005,2025-08-01 00:00:00,22:22,1000,5,None,0,NO,NO,Normal,None
TXN018490,ATM1011,2025-01-29 00:00:00,07:50,5000,2,None,0,NO,NO,Normal,None
TXN018491,ATM1028,2025-10-04 00:00:00,23:18,3000,5,None,0,NO,NO,Normal,None
TXN018492,ATM1007,2025-11-19 00:00:00,21:02,5000,5,None,0,NO,NO,Normal,None
TXN018493,ATM1028,2025-07-02 00:00:00,02:35,5000,2,None,0,YES,NO,Review,Night-time transaction
TXN018494,ATM1010,2025-11-22 00:00:00,08:30,500,4,None,0,NO,NO,Normal,None
TXN018495,ATM1012,2025-10-24 00:00:00,08:16,500,3,None,0,NO,NO,Normal,None
TXN018496,ATM1008,2025-10-29 00:00:00,00:27,10000,3,None,0,NO,NO,Normal,None
TXN018497,ATM1043,2025-06-24 00:00:00,05:02,1000,2,None,0,NO,NO,Normal,None
TXN018498,ATM1030,2025-06-12 00:00:00,20:15,5000,5,None,0,NO,NO,Normal,None
TXN018499,ATM1043,2025-05-02 00:00:00,05:25,2000,1,None,0,NO,NO,Normal,None
TXN018500,ATM1021,2025-01-27 00:00:00,22:41,500,2,None,0,NO,NO,Normal,None
TXN018501,ATM1045,2025-03-16 00:00:00,11:51,5000,2,None,0,NO,NO,Normal,None
TXN018502,ATM1013,2025-02-23 00:00:00,19:47,10000,1,None,0,NO,NO,Normal,None
TXN018503,ATM1030,2025-03-09 00:00:00,08:15,500,4,None,0,NO,NO,Normal,None
TXN018504,ATM1040,2025-08-02 00:00:00,23:08,3000,3,None,0,NO,NO,Normal,None
TXN018505,ATM1010,2025-10-14 00:00:00,07:40,10000,5,None,0,NO,NO,Normal,None
TXN018506,ATM1021,2025-06-20 00:00:00,10:02,2000,2,None,0,NO,NO,Normal,None
TXN018507,ATM1048,2025-07-24 00:00:00,08:48,1000,1,None,0,NO,NO,Normal,None
TXN018508,ATM1034,2025-10-14 00:00:00,22:41,20000,2,None,0,NO,YES,Review,Large withdrawal
TXN018509,ATM1010,2025-08-25 00:00:00,20:11,1000,3,None,0,NO,NO,Normal,None
TXN018510,ATM1037,2025-10-09 00:00:00,04:54,10000,1,None,0,YES,NO,Review,Night-time transaction
TXN018511,ATM1012,2025-04-30 00:00:00,18:28,2000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018512,ATM1036,2025-02-05 00:00:00,16:22,500,2,None,0,NO,NO,Normal,None
TXN018513,ATM1023,2025-02-23 00:00:00,02:40,3000,1,None,0,YES,NO,Review,Night-time transaction
TXN018514,ATM1010,2025-10-22 00:00:00,01:07,500,3,None,0,YES,NO,Review,Night-time transaction
TXN018515,ATM1046,2025-07-27 00:00:00,18:08,3000,4,None,0,NO,NO,Normal,None
TXN018516,ATM1027,2025-09-13 00:00:00,17:26,10000,4,None,0,NO,NO,Normal,None
TXN018517,ATM1010,2025-09-26 00:00:00,10:50,5000,1,None,0,NO,NO,Normal,None
TXN018518,ATM1007,2025-03-05 00:00:00,12:02,2000,3,None,0,NO,NO,Normal,None
TXN018519,ATM1017,2025-01-04 00:00:00,15:46,5000,2,None,0,NO,NO,Normal,None
TXN018520,ATM1050,2025-01-19 00:00:00,20:43,5000,2,None,0,NO,NO,Normal,None
TXN018521,ATM1017,2025-07-07 00:00:00,06:44,10000,1,None,0,NO,NO,Normal,None
TXN018522,ATM1047,2025-12-23 00:00:00,19:51,2000,3,None,0,NO,NO,Normal,None
TXN018523,ATM1030,2025-01-14 00:00:00,16:31,2000,4,None,0,NO,NO,Normal,None
TXN018524,ATM1008,2025-04-21 00:00:00,23:50,5000,2,None,0,NO,NO,Normal,None
TXN018525,ATM1013,2025-03-18 00:00:00,00:47,2000,2,None,0,NO,NO,Normal,None
TXN018526,ATM1030,2025-12-27 00:00:00,12:52,3000,2,None,0,NO,NO,Normal,None
TXN018527,ATM1006,2025-10-02 00:00:00,22:48,2000,4,None,0,NO,NO,Normal,None
TXN018528,ATM1009,2025-10-09 00:00:00,21:40,2000,4,None,0,NO,NO,Normal,None
TXN018529,ATM1025,2025-10-28 00:00:00,23:06,10000,2,None,0,NO,NO,Normal,None
TXN018530,ATM1021,2025-11-06 00:00:00,04:14,10000,3,None,0,YES,NO,Review,Night-time transaction
TXN018531,ATM1037,2025-03-17 00:00:00,18:21,10000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018532,ATM1006,2025-11-28 00:00:00,04:58,3000,3,None,0,YES,NO,Review,Night-time transaction
TXN018533,ATM1006,2025-06-20 00:00:00,15:10,3000,2,None,0,NO,NO,Normal,None
TXN018534,ATM1047,2025-01-11 00:00:00,05:08,10000,5,None,0,NO,NO,Normal,None
TXN018535,ATM1005,2025-11-22 00:00:00,07:42,5000,3,None,0,NO,NO,Normal,None
TXN018536,ATM1019,2025-03-10 00:00:00,00:18,3000,6,None,0,NO,NO,Review,Multiple withdrawals in 10 minutes
TXN018537,ATM1001,2025-09-09 00:00:00,05:43,3000,3,ATM1008,21.6,NO,NO,Normal,None
TXN018538,ATM1026,2025-02-10 00:00:00,21:10,2000,5,None,0,NO,NO,Normal,None
TXN018539,ATM1029,2025-07-24 00:00:00,03:43,10000,2,None,0,YES,NO,Review,Night-time transaction
TXN018540,ATM1038,2025-12-19 00:00:00,23:24,10000,2,None,0,NO,NO,Normal,None
TXN018541,ATM1045,2025-11-05 00:00:00,22:30,20000,3,ATM1047,44.3,NO,YES,Review,Distant ATM activity
TXN018542,ATM1044,2025-04-19 00:00:00,16:28,2000,1,None,0,NO,NO,Normal,None
TXN018543,ATM1004,2025-10-29 00:00:00,11:33,10000,3,None,0,NO,NO,Normal,None
TXN018544,ATM1023,2025-02-27 00:00:00,17:09,3000,4,None,0,NO,NO,Normal,None
TXN018545,ATM1006,2025-02-05 00:00:00,05:16,5000,5,None,0,NO,NO,Normal,None
TXN018546,ATM1023,2025-09-02 00:00:00,02:26,1000,4,None,0,YES,NO,Review,Night-time transaction
TXN018547,ATM1002,2025-10-04 00:00:00,07:56,3000,4,ATM1027,36.7,NO,NO,Normal,None
TXN018548,ATM1014,2025-08-06 00:00:00,16:21,500,4,None,0,NO,NO,Normal,None
TXN018549,ATM1002,2025-01-29 00:00:00,08:00,1000,1,None,0,NO,NO,Normal,None
TXN018550,ATM1018,2025-03-15 00:00:00,14:17,500,4,None,0,NO,NO,Normal,None
TXN018551,ATM1016,2025-08-18 00:00:00,01:53,2000,1,None,0,YES,NO,Review,Night-time transaction
TXN018552,ATM1027,2025-10-05 00:00:00,08:59,20000,4,None,0,NO,YES,Review,Large withdrawal
TXN018553,ATM1018,2025-07-14 00:00:00,20:40,500,1,None,0,NO,NO,Normal,None
TXN018554,ATM1033,2025-11-30 00:00:00,18:41,5000,2,None,0,NO,NO,Normal,None
TXN018555,ATM1014,2025-04-19 00:00:00,06:50,5000,3,None,0,NO,NO,Normal,None
TXN018556,ATM1045,2025-09-10 00:00:00,15:44,500,3,None,0,NO,NO,Normal,None
TXN018557,ATM1045,2025-02-21 00:00:00,07:31,10000,3,None,0,NO,NO,Normal,None
